runId,week,version,workflow,segment,success,latencySec,costUsd,escalated,errorType
RUN-v13-04-28,4,v1.3,Job matching,Client,true,2.59,0.074,false,
RUN-v13-04-29,4,v1.3,Research,Power user,true,2.27,0.076,false,
RUN-v13-04-30,4,v1.3,Data request,Internal,false,2.6,0.078,false,Retrieval
RUN-v13-04-31,4,v1.3,Report generation,Client,false,2.48,0.07,false,Retrieval
RUN-v13-04-32,4,v1.3,Job matching,Power user,false,2.91,0.072,false,Tool use
RUN-v13-04-33,4,v1.3,Research,Internal,false,1.95,0.074,false,Tool use
RUN-v13-04-34,4,v1.3,Data request,Client,false,2.28,0.076,false,Tool use
RUN-v13-04-35,4,v1.3,Report generation,Power user,false,2.16,0.078,false,Tool use
RUN-v13-05-01,5,v1.3,Data request,Power user,true,2.2,0.07,true,
RUN-v13-05-02,5,v1.3,Report generation,Internal,true,2.08,0.072,true,
RUN-v13-05-03,5,v1.3,Job matching,Client,true,2.51,0.074,true,
RUN-v13-05-04,5,v1.3,Research,Power user,true,2.19,0.076,true,
RUN-v13-05-05,5,v1.3,Data request,Internal,true,2.52,0.078,false,
RUN-v13-05-06,5,v1.3,Report generation,Client,true,2.4,0.07,false,
RUN-v13-05-07,5,v1.3,Job matching,Power user,true,2.83,0.072,false,
RUN-v13-05-08,5,v1.3,Research,Internal,true,2.51,0.074,false,
RUN-v13-05-09,5,v1.3,Data request,Client,true,2.2,0.076,false,
RUN-v13-05-10,5,v1.3,Report generation,Power user,true,2.08,0.078,false,
RUN-v13-05-11,5,v1.3,Job matching,Internal,true,2.51,0.07,false,
RUN-v13-05-12,5,v1.3,Research,Client,true,2.19,0.072,false,
RUN-v13-05-13,5,v1.3,Data request,Power user,true,2.52,0.074,false,
RUN-v13-05-14,5,v1.3,Report generation,Internal,true,2.4,0.076,false,
RUN-v13-05-15,5,v1.3,Job matching,Client,true,2.83,0.078,false,
RUN-v13-05-16,5,v1.3,Research,Power user,true,2.51,0.07,false,
RUN-v13-05-17,5,v1.3,Data request,Internal,true,2.2,0.072,false,
RUN-v13-05-18,5,v1.3,Report generation,Client,true,2.08,0.074,false,
RUN-v13-05-19,5,v1.3,Job matching,Power user,true,2.51,0.076,false,
RUN-v13-05-20,5,v1.3,Research,Internal,true,2.19,0.078,false,
RUN-v13-05-21,5,v1.3,Data request,Client,true,2.52,0.07,false,
RUN-v13-05-22,5,v1.3,Report generation,Power user,true,2.4,0.072,false,
RUN-v13-05-23,5,v1.3,Job matching,Internal,true,2.83,0.074,false,
RUN-v13-05-24,5,v1.3,Research,Client,true,2.51,0.076,false,
RUN-v13-05-25,5,v1.3,Data request,Power user,true,2.2,0.078,false,
RUN-v13-05-26,5,v1.3,Report generation,Internal,true,2.08,0.07,false,
RUN-v13-05-27,5,v1.3,Job matching,Client,true,2.51,0.072,false,
RUN-v13-05-28,5,v1.3,Research,Power user,true,2.19,0.074,false,
RUN-v13-05-29,5,v1.3,Data request,Internal,true,2.52,0.076,false,
RUN-v13-05-30,5,v1.3,Report generation,Client,false,2.4,0.078,false,Tool use
RUN-v13-05-31,5,v1.3,Job matching,Power user,false,2.83,0.07,false,Tool use
RUN-v13-05-32,5,v1.3,Research,Internal,false,2.51,0.072,false,Tool use
RUN-v13-05-33,5,v1.3,Data request,Client,false,2.2,0.074,false,Tool use
RUN-v13-05-34,5,v1.3,Report generation,Power user,false,2.08,0.076,false,Tool use
RUN-v13-05-35,5,v1.3,Job matching,Internal,false,2.51,0.078,false,Tool use
RUN-v13-06-01,6,v1.3,Report generation,Internal,true,2,0.07,true,
RUN-v13-06-02,6,v1.3,Job matching,Client,true,2.43,0.072,true,
RUN-v13-06-03,6,v1.3,Research,Power user,true,2.11,0.074,true,
RUN-v13-06-04,6,v1.3,Data request,Internal,true,2.44,0.076,false,
RUN-v13-06-05,6,v1.3,Report generation,Client,true,2.32,0.078,false,
RUN-v13-06-06,6,v1.3,Job matching,Power user,true,2.75,0.07,false,
RUN-v13-06-07,6,v1.3,Research,Internal,true,2.43,0.072,false,
RUN-v13-06-08,6,v1.3,Data request,Client,true,2.76,0.074,false,
RUN-v13-06-09,6,v1.3,Report generation,Power user,true,2,0.076,false,
RUN-v13-06-10,6,v1.3,Job matching,Internal,true,2.43,0.078,false,
RUN-v13-06-11,6,v1.3,Research,Client,true,2.11,0.07,false,
RUN-v13-06-12,6,v1.3,Data request,Power user,true,2.44,0.072,false,
RUN-v13-06-13,6,v1.3,Report generation,Internal,true,2.32,0.074,false,
RUN-v13-06-14,6,v1.3,Job matching,Client,true,2.75,0.076,false,
RUN-v13-06-15,6,v1.3,Research,Power user,true,2.43,0.078,false,
RUN-v13-06-16,6,v1.3,Data request,Internal,true,2.76,0.07,false,
RUN-v13-06-17,6,v1.3,Report generation,Client,true,2,0.072,false,
RUN-v13-06-18,6,v1.3,Job matching,Power user,true,2.43,0.074,false,
RUN-v13-06-19,6,v1.3,Research,Internal,true,2.11,0.076,false,
RUN-v13-06-20,6,v1.3,Data request,Client,true,2.44,0.078,false,
RUN-v13-06-21,6,v1.3,Report generation,Power user,true,2.32,0.07,false,
RUN-v13-06-22,6,v1.3,Job matching,Internal,true,2.75,0.072,false,
RUN-v13-06-23,6,v1.3,Research,Client,true,2.43,0.074,false,
RUN-v13-06-24,6,v1.3,Data request,Power user,true,2.76,0.076,false,
RUN-v13-06-25,6,v1.3,Report generation,Internal,true,2,0.078,false,
RUN-v13-06-26,6,v1.3,Job matching,Client,true,2.43,0.07,false,
RUN-v13-06-27,6,v1.3,Research,Power user,true,2.11,0.072,false,
RUN-v13-06-28,6,v1.3,Data request,Internal,true,2.44,0.074,false,
RUN-v13-06-29,6,v1.3,Report generation,Client,true,2.32,0.076,false,
RUN-v13-06-30,6,v1.3,Job matching,Power user,true,2.75,0.078,false,
RUN-v13-06-31,6,v1.3,Research,Internal,false,2.43,0.07,false,Tool use
RUN-v13-06-32,6,v1.3,Data request,Client,false,2.76,0.072,false,Tool use
RUN-v13-06-33,6,v1.3,Report generation,Power user,false,2,0.074,false,Formatting
RUN-v13-06-34,6,v1.3,Job matching,Internal,false,2.43,0.076,false,Formatting
RUN-v13-06-35,6,v1.3,Research,Client,false,2.11,0.078,false,Formatting
RUN-v13-07-01,7,v1.3,Job matching,Client,true,2.35,0.07,true,
RUN-v13-07-02,7,v1.3,Research,Power user,true,2.03,0.072,true,
RUN-v13-07-03,7,v1.3,Data request,Internal,true,2.36,0.074,true,
RUN-v13-07-04,7,v1.3,Report generation,Client,true,2.24,0.076,false,
RUN-v13-07-05,7,v1.3,Job matching,Power user,true,2.67,0.078,false,
RUN-v13-07-06,7,v1.3,Research,Internal,true,2.35,0.07,false,
RUN-v13-07-07,7,v1.3,Data request,Client,true,2.68,0.072,false,
RUN-v13-07-08,7,v1.3,Report generation,Power user,true,2.56,0.074,false,
RUN-v13-07-09,7,v1.3,Job matching,Internal,true,2.35,0.076,false,
RUN-v13-07-10,7,v1.3,Research,Client,true,2.03,0.078,false,
RUN-v13-07-11,7,v1.3,Data request,Power user,true,2.36,0.07,false,
RUN-v13-07-12,7,v1.3,Report generation,Internal,true,2.24,0.072,false,
RUN-v13-07-13,7,v1.3,Job matching,Client,true,2.67,0.074,false,
RUN-v13-07-14,7,v1.3,Research,Power user,true,2.35,0.076,false,
RUN-v13-07-15,7,v1.3,Data request,Internal,true,2.68,0.078,false,
RUN-v13-07-16,7,v1.3,Report generation,Client,true,2.56,0.07,false,
RUN-v13-07-17,7,v1.3,Job matching,Power user,true,2.35,0.072,false,
RUN-v13-07-18,7,v1.3,Research,Internal,true,2.03,0.074,false,
RUN-v13-07-19,7,v1.3,Data request,Client,true,2.36,0.076,false,
RUN-v13-07-20,7,v1.3,Report generation,Power user,true,2.24,0.078,false,
RUN-v13-07-21,7,v1.3,Job matching,Internal,true,2.67,0.07,false,
RUN-v13-07-22,7,v1.3,Research,Client,true,2.35,0.072,false,
RUN-v13-07-23,7,v1.3,Data request,Power user,true,2.68,0.074,false,
RUN-v13-07-24,7,v1.3,Report generation,Internal,true,2.56,0.076,false,
RUN-v13-07-25,7,v1.3,Job matching,Client,true,2.35,0.078,false,
RUN-v13-07-26,7,v1.3,Research,Power user,true,2.03,0.07,false,
RUN-v13-07-27,7,v1.3,Data request,Internal,true,2.36,0.072,false,
RUN-v13-07-28,7,v1.3,Report generation,Client,true,2.24,0.074,false,
RUN-v13-07-29,7,v1.3,Job matching,Power user,true,2.67,0.076,false,
RUN-v13-07-30,7,v1.3,Research,Internal,true,2.35,0.078,false,
RUN-v13-07-31,7,v1.3,Data request,Client,false,2.68,0.07,false,Formatting
RUN-v13-07-32,7,v1.3,Report generation,Power user,false,2.56,0.072,false,Formatting
RUN-v13-07-33,7,v1.3,Job matching,Internal,false,2.35,0.074,false,Formatting
RUN-v13-07-34,7,v1.3,Research,Client,false,2.03,0.076,false,Formatting
RUN-v13-07-35,7,v1.3,Data request,Power user,false,2.36,0.078,false,Formatting
RUN-v13-08-01,8,v1.3,Research,Power user,true,1.95,0.07,true,
RUN-v13-08-02,8,v1.3,Data request,Internal,true,2.28,0.072,true,
RUN-v13-08-03,8,v1.3,Report generation,Client,true,2.16,0.074,true,
RUN-v13-08-04,8,v1.3,Job matching,Power user,true,2.59,0.076,false,
RUN-v13-08-05,8,v1.3,Research,Internal,true,2.27,0.078,false,
RUN-v13-08-06,8,v1.3,Data request,Client,true,2.6,0.07,false,
RUN-v13-08-07,8,v1.3,Report generation,Power user,true,2.48,0.072,false,
RUN-v13-08-08,8,v1.3,Job matching,Internal,true,2.91,0.074,false,
RUN-v13-08-09,8,v1.3,Research,Client,true,1.95,0.076,false,
RUN-v13-08-10,8,v1.3,Data request,Power user,true,2.28,0.078,false,
RUN-v13-08-11,8,v1.3,Report generation,Internal,true,2.16,0.07,false,
RUN-v13-08-12,8,v1.3,Job matching,Client,true,2.59,0.072,false,
RUN-v13-08-13,8,v1.3,Research,Power user,true,2.27,0.074,false,
RUN-v13-08-14,8,v1.3,Data request,Internal,true,2.6,0.076,false,
RUN-v13-08-15,8,v1.3,Report generation,Client,true,2.48,0.078,false,
RUN-v13-08-16,8,v1.3,Job matching,Power user,true,2.91,0.07,false,
RUN-v13-08-17,8,v1.3,Research,Internal,true,1.95,0.072,false,
RUN-v13-08-18,8,v1.3,Data request,Client,true,2.28,0.074,false,
RUN-v13-08-19,8,v1.3,Report generation,Power user,true,2.16,0.076,false,
RUN-v13-08-20,8,v1.3,Job matching,Internal,true,2.59,0.078,false,
RUN-v13-08-21,8,v1.3,Research,Client,true,2.27,0.07,false,
RUN-v13-08-22,8,v1.3,Data request,Power user,true,2.6,0.072,false,
RUN-v13-08-23,8,v1.3,Report generation,Internal,true,2.48,0.074,false,
RUN-v13-08-24,8,v1.3,Job matching,Client,true,2.91,0.076,false,
RUN-v13-08-25,8,v1.3,Research,Power user,true,1.95,0.078,false,
RUN-v13-08-26,8,v1.3,Data request,Internal,true,2.28,0.07,false,
RUN-v13-08-27,8,v1.3,Report generation,Client,true,2.16,0.072,false,
RUN-v13-08-28,8,v1.3,Job matching,Power user,true,2.59,0.074,false,
RUN-v13-08-29,8,v1.3,Research,Internal,true,2.27,0.076,false,
RUN-v13-08-30,8,v1.3,Data request,Client,true,2.6,0.078,false,
RUN-v13-08-31,8,v1.3,Report generation,Power user,false,2.48,0.07,false,Formatting
RUN-v13-08-32,8,v1.3,Job matching,Internal,false,2.91,0.072,false,Formatting
RUN-v13-08-33,8,v1.3,Research,Client,false,1.95,0.074,false,Hallucination
RUN-v13-08-34,8,v1.3,Data request,Power user,false,2.28,0.076,false,Hallucination
RUN-v13-08-35,8,v1.3,Report generation,Internal,false,2.16,0.078,false,Hallucination
RUN-v13-09-01,9,v1.3,Data request,Internal,true,2.2,0.07,true,
RUN-v13-09-02,9,v1.3,Report generation,Client,true,2.08,0.072,true,
RUN-v13-09-03,9,v1.3,Job matching,Power user,true,2.51,0.074,true,
RUN-v13-09-04,9,v1.3,Research,Internal,true,2.19,0.076,false,
RUN-v13-09-05,9,v1.3,Data request,Client,true,2.52,0.078,false,
RUN-v13-09-06,9,v1.3,Report generation,Power user,true,2.4,0.07,false,
RUN-v13-09-07,9,v1.3,Job matching,Internal,true,2.83,0.072,false,
RUN-v13-09-08,9,v1.3,Research,Client,true,2.51,0.074,false,
RUN-v13-09-09,9,v1.3,Data request,Power user,true,2.2,0.076,false,
RUN-v13-09-10,9,v1.3,Report generation,Internal,true,2.08,0.078,false,
RUN-v13-09-11,9,v1.3,Job matching,Client,true,2.51,0.07,false,
RUN-v13-09-12,9,v1.3,Research,Power user,true,2.19,0.072,false,
RUN-v13-09-13,9,v1.3,Data request,Internal,true,2.52,0.074,false,
RUN-v13-09-14,9,v1.3,Report generation,Client,true,2.4,0.076,false,
RUN-v13-09-15,9,v1.3,Job matching,Power user,true,2.83,0.078,false,
RUN-v13-09-16,9,v1.3,Research,Internal,true,2.51,0.07,false,
RUN-v13-09-17,9,v1.3,Data request,Client,true,2.2,0.072,false,
RUN-v13-09-18,9,v1.3,Report generation,Power user,true,2.08,0.074,false,
RUN-v13-09-19,9,v1.3,Job matching,Internal,true,2.51,0.076,false,
RUN-v13-09-20,9,v1.3,Research,Client,true,2.19,0.078,false,
RUN-v13-09-21,9,v1.3,Data request,Power user,true,2.52,0.07,false,
RUN-v13-09-22,9,v1.3,Report generation,Internal,true,2.4,0.072,false,
RUN-v13-09-23,9,v1.3,Job matching,Client,true,2.83,0.074,false,
RUN-v13-09-24,9,v1.3,Research,Power user,true,2.51,0.076,false,
RUN-v13-09-25,9,v1.3,Data request,Internal,true,2.2,0.078,false,
RUN-v13-09-26,9,v1.3,Report generation,Client,true,2.08,0.07,false,
RUN-v13-09-27,9,v1.3,Job matching,Power user,true,2.51,0.072,false,
RUN-v13-09-28,9,v1.3,Research,Internal,true,2.19,0.074,false,
RUN-v13-09-29,9,v1.3,Data request,Client,true,2.52,0.076,false,
RUN-v13-09-30,9,v1.3,Report generation,Power user,true,2.4,0.078,false,
RUN-v13-09-31,9,v1.3,Job matching,Internal,true,2.83,0.07,false,
RUN-v13-09-32,9,v1.3,Research,Client,false,2.51,0.072,false,Hallucination
RUN-v13-09-33,9,v1.3,Data request,Power user,false,2.2,0.074,false,Hallucination
RUN-v13-09-34,9,v1.3,Report generation,Internal,false,2.08,0.076,false,Hallucination
RUN-v13-09-35,9,v1.3,Job matching,Client,false,2.51,0.078,false,Hallucination
RUN-v13-10-01,10,v1.3,Report generation,Client,true,2,0.07,true,
RUN-v13-10-02,10,v1.3,Job matching,Power user,true,2.43,0.072,true,
RUN-v13-10-03,10,v1.3,Research,Internal,true,2.11,0.074,false,
RUN-v13-10-04,10,v1.3,Data request,Client,true,2.44,0.076,false,
RUN-v13-10-05,10,v1.3,Report generation,Power user,true,2.32,0.078,false,
RUN-v13-10-06,10,v1.3,Job matching,Internal,true,2.75,0.07,false,
RUN-v13-10-07,10,v1.3,Research,Client,true,2.43,0.072,false,
RUN-v13-10-08,10,v1.3,Data request,Power user,true,2.76,0.074,false,
RUN-v13-10-09,10,v1.3,Report generation,Internal,true,2,0.076,false,
RUN-v13-10-10,10,v1.3,Job matching,Client,true,2.43,0.078,false,
RUN-v13-10-11,10,v1.3,Research,Power user,true,2.11,0.07,false,
RUN-v13-10-12,10,v1.3,Data request,Internal,true,2.44,0.072,false,
RUN-v13-10-13,10,v1.3,Report generation,Client,true,2.32,0.074,false,
RUN-v13-10-14,10,v1.3,Job matching,Power user,true,2.75,0.076,false,
RUN-v13-10-15,10,v1.3,Research,Internal,true,2.43,0.078,false,
RUN-v13-10-16,10,v1.3,Data request,Client,true,2.76,0.07,false,
RUN-v13-10-17,10,v1.3,Report generation,Power user,true,2,0.072,false,
RUN-v13-10-18,10,v1.3,Job matching,Internal,true,2.43,0.074,false,
RUN-v13-10-19,10,v1.3,Research,Client,true,2.11,0.076,false,
RUN-v13-10-20,10,v1.3,Data request,Power user,true,2.44,0.078,false,
RUN-v13-10-21,10,v1.3,Report generation,Internal,true,2.32,0.07,false,
RUN-v13-10-22,10,v1.3,Job matching,Client,true,2.75,0.072,false,
RUN-v13-10-23,10,v1.3,Research,Power user,true,2.43,0.074,false,
RUN-v13-10-24,10,v1.3,Data request,Internal,true,2.76,0.076,false,
RUN-v13-10-25,10,v1.3,Report generation,Client,true,2,0.078,false,
RUN-v13-10-26,10,v1.3,Job matching,Power user,true,2.43,0.07,false,
RUN-v13-10-27,10,v1.3,Research,Internal,true,2.11,0.072,false,
RUN-v13-10-28,10,v1.3,Data request,Client,true,2.44,0.074,false,
RUN-v13-10-29,10,v1.3,Report generation,Power user,true,2.32,0.076,false,
RUN-v13-10-30,10,v1.3,Job matching,Internal,true,2.75,0.078,false,
RUN-v13-10-31,10,v1.3,Research,Client,true,2.43,0.07,false,
RUN-v13-10-32,10,v1.3,Data request,Power user,true,2.76,0.072,false,
RUN-v13-10-33,10,v1.3,Report generation,Internal,true,2,0.074,false,
RUN-v13-10-34,10,v1.3,Job matching,Client,false,2.43,0.076,false,Other
RUN-v13-10-35,10,v1.3,Research,Power user,false,2.11,0.078,false,Other
RUN-v13-11-01,11,v1.3,Job matching,Power user,true,2.35,0.07,true,
RUN-v13-11-02,11,v1.3,Research,Internal,true,2.03,0.072,true,
RUN-v13-11-03,11,v1.3,Data request,Client,true,2.36,0.074,false,
RUN-v13-11-04,11,v1.3,Report generation,Power user,true,2.24,0.076,false,
RUN-v13-11-05,11,v1.3,Job matching,Internal,true,2.67,0.078,false,
RUN-v13-11-06,11,v1.3,Research,Client,true,2.35,0.07,false,
RUN-v13-11-07,11,v1.3,Data request,Power user,true,2.68,0.072,false,
RUN-v13-11-08,11,v1.3,Report generation,Internal,true,2.56,0.074,false,
RUN-v13-11-09,11,v1.3,Job matching,Client,true,2.35,0.076,false,
RUN-v13-11-10,11,v1.3,Research,Power user,true,2.03,0.078,false,
RUN-v13-11-11,11,v1.3,Data request,Internal,true,2.36,0.07,false,
RUN-v13-11-12,11,v1.3,Report generation,Client,true,2.24,0.072,false,
RUN-v13-11-13,11,v1.3,Job matching,Power user,true,2.67,0.074,false,
RUN-v13-11-14,11,v1.3,Research,Internal,true,2.35,0.076,false,
RUN-v13-11-15,11,v1.3,Data request,Client,true,2.68,0.078,false,
RUN-v13-11-16,11,v1.3,Report generation,Power user,true,2.56,0.07,false,
RUN-v13-11-17,11,v1.3,Job matching,Internal,true,2.35,0.072,false,
RUN-v13-11-18,11,v1.3,Research,Client,true,2.03,0.074,false,
RUN-v13-11-19,11,v1.3,Data request,Power user,true,2.36,0.076,false,
RUN-v13-11-20,11,v1.3,Report generation,Internal,true,2.24,0.078,false,
RUN-v13-11-21,11,v1.3,Job matching,Client,true,2.67,0.07,false,
RUN-v13-11-22,11,v1.3,Research,Power user,true,2.35,0.072,false,
RUN-v13-11-23,11,v1.3,Data request,Internal,true,2.68,0.074,false,
RUN-v13-11-24,11,v1.3,Report generation,Client,true,2.56,0.076,false,
RUN-v13-11-25,11,v1.3,Job matching,Power user,true,2.35,0.078,false,
RUN-v13-11-26,11,v1.3,Research,Internal,true,2.03,0.07,false,
RUN-v13-11-27,11,v1.3,Data request,Client,true,2.36,0.072,false,
RUN-v13-11-28,11,v1.3,Report generation,Power user,true,2.24,0.074,false,
RUN-v13-11-29,11,v1.3,Job matching,Internal,true,2.67,0.076,false,
RUN-v13-11-30,11,v1.3,Research,Client,true,2.35,0.078,false,
RUN-v13-11-31,11,v1.3,Data request,Power user,true,2.68,0.07,false,
RUN-v13-11-32,11,v1.3,Report generation,Internal,true,2.56,0.072,false,
RUN-v13-11-33,11,v1.3,Job matching,Client,true,2.35,0.074,false,
RUN-v13-11-34,11,v1.3,Research,Power user,false,2.03,0.076,false,Other
RUN-v13-11-35,11,v1.3,Data request,Internal,false,2.36,0.078,false,Other
RUN-v13-12-01,12,v1.3,Research,Internal,true,1.95,0.07,true,
RUN-v13-12-02,12,v1.3,Data request,Client,true,2.28,0.072,true,
RUN-v13-12-03,12,v1.3,Report generation,Power user,true,2.16,0.074,false,
RUN-v13-12-04,12,v1.3,Job matching,Internal,true,2.59,0.076,false,
RUN-v13-12-05,12,v1.3,Research,Client,true,2.27,0.078,false,
RUN-v13-12-06,12,v1.3,Data request,Power user,true,2.6,0.07,false,
RUN-v13-12-07,12,v1.3,Report generation,Internal,true,2.48,0.072,false,
RUN-v13-12-08,12,v1.3,Job matching,Client,true,2.91,0.074,false,
RUN-v13-12-09,12,v1.3,Research,Power user,true,1.95,0.076,false,
RUN-v13-12-10,12,v1.3,Data request,Internal,true,2.28,0.078,false,
RUN-v13-12-11,12,v1.3,Report generation,Client,true,2.16,0.07,false,
RUN-v13-12-12,12,v1.3,Job matching,Power user,true,2.59,0.072,false,
RUN-v13-12-13,12,v1.3,Research,Internal,true,2.27,0.074,false,
RUN-v13-12-14,12,v1.3,Data request,Client,true,2.6,0.076,false,
RUN-v13-12-15,12,v1.3,Report generation,Power user,true,2.48,0.078,false,
RUN-v13-12-16,12,v1.3,Job matching,Internal,true,2.91,0.07,false,
RUN-v13-12-17,12,v1.3,Research,Client,true,1.95,0.072,false,
RUN-v13-12-18,12,v1.3,Data request,Power user,true,2.28,0.074,false,
RUN-v13-12-19,12,v1.3,Report generation,Internal,true,2.16,0.076,false,
RUN-v13-12-20,12,v1.3,Job matching,Client,true,2.59,0.078,false,
RUN-v13-12-21,12,v1.3,Research,Power user,true,2.27,0.07,false,
RUN-v13-12-22,12,v1.3,Data request,Internal,true,2.6,0.072,false,
RUN-v13-12-23,12,v1.3,Report generation,Client,true,2.48,0.074,false,
RUN-v13-12-24,12,v1.3,Job matching,Power user,true,2.91,0.076,false,
RUN-v13-12-25,12,v1.3,Research,Internal,true,1.95,0.078,false,
RUN-v13-12-26,12,v1.3,Data request,Client,true,2.28,0.07,false,
RUN-v13-12-27,12,v1.3,Report generation,Power user,true,2.16,0.072,false,
RUN-v13-12-28,12,v1.3,Job matching,Internal,true,2.59,0.074,false,
RUN-v13-12-29,12,v1.3,Research,Client,true,2.27,0.076,false,
RUN-v13-12-30,12,v1.3,Data request,Power user,true,2.6,0.078,false,
RUN-v13-12-31,12,v1.3,Report generation,Internal,true,2.48,0.07,false,
RUN-v13-12-32,12,v1.3,Job matching,Client,true,2.91,0.072,false,
RUN-v13-12-33,12,v1.3,Research,Power user,true,1.95,0.074,false,
RUN-v13-12-34,12,v1.3,Data request,Internal,true,2.28,0.076,false,
RUN-v13-12-35,12,v1.3,Report generation,Client,false,2.16,0.078,false,Other
